"","Accession","log2_foldchange","foldchange","AveExpr","t","p_value","adj_p_value","q_value","B","description","exp_q.value_combined","sum_pep_score","coverage_percent","num_peptides","num_psms","num_unique_peptides","num_aas","mw_kda","calc_pi","biological_process","cellular_component","molecular_function","entrez_gene_id","ensembl_gene_id","gene_symbol","reactome_pathways","wikipathways"
"2256","Q6KAR6",-0.111770402215626,-1.08055342361887,22.3494801089578,0.868641952895346,0.396469709329982,0.820912484457618,0.678815316662563,-5.45429826564008,"Exocyst complex component 3 OS=Mus musculus OX=10090 GN=Exoc3 PE=1 SV=2",0,68.623,18,11,56,11,755,86.4,6.2,"transport;other biological processes","plasma membrane;other membranes;ER/Golgi;other cell component","other molecular function","211446","ENSMUSG00000034152","Exoc3","VxPx cargo-targeting to cilium; Insulin processing",NA
"2257","Q8C754",0.111651110100919,1.08046407959937,22.6016914744894,-0.83800877244807,0.413008069508062,0.828300915840186,0.684924835622932,-5.47839304257819,"Vacuolar protein sorting-associated protein 52 homolog OS=Mus musculus OX=10090 GN=Vps52 PE=1 SV=1",0,78.061,17,10,39,10,723,82,5.9,"transport;developmental processes;other biological processes","other membranes;cytosol;ER/Golgi;other cytoplasmic organelle;other cell component","other molecular function","224705","ENSMUSG00000024319","Vps52","Retrograde transport at the Trans-Golgi-Network",NA
"2258","B7ZCV4",-0.111639833812209,-1.08045563458712,20.2340955060251,0.83483651741295,0.414745743698312,0.828300915840186,0.684924835622932,-5.48084288696434,"Ubiquinone biosynthesis protein COQ4 homolog, mitochondrial (Fragment) OS=Mus musculus OX=10090 GN=Coq4 PE=1 SV=8",0,7.131,7,1,2,1,199,22.3,8.84,"other metabolic processes","other membranes;mitochondrion",NA,NA,"ENSMUSG00000026798","Coq4",NA,NA
"2259","A0A1B0GSA5",-0.111551020550053,-1.08038912306998,18.7607859349394,0.792151088490287,0.438581367620633,0.84241561158839,0.696596325392323,-5.51297406456888,"Phospholipase DDHD2 OS=Mus musculus OX=10090 GN=Ddhd2 PE=1 SV=1",0,16.94,2,1,6,1,730,82.1,5.77,NA,NA,"other molecular function",NA,"ENSMUSG00000061313","Ddhd2",NA,NA
"2260","G3UY93",-0.111523652458672,-1.08036862815806,20.872279410952,0.519558552008185,0.60969729547262,0.894961064043224,0.740046338180072,-5.68049738773325,"Valyl-tRNA synthetase (Fragment) OS=Mus musculus OX=10090 GN=Vars PE=1 SV=1",0,58.381,5,5,45,5,1278,141.3,7.75,"protein metabolism;RNA metabolism OR transcription;other metabolic processes",NA,"other molecular function",NA,"ENSMUSG00000007029","Vars",NA,NA
"2261","E9Q8I9",-0.111493490131007,-1.08034604120032,20.6448829036229,0.493623228180064,0.627537179570974,0.902586951447735,0.746352210330069,-5.69294923018335,"Protein furry homolog OS=Mus musculus OX=10090 GN=Fry PE=1 SV=1",0.001,4.289,1,2,3,2,3020,338.9,6.01,"cell organization and biogenesis;developmental processes;other biological processes","cytoskeleton;other cell component","enzyme regulator activity","320365","ENSMUSG00000056602","Fry",NA,NA
"2262","O35226",0.111476255468578,1.08033313529326,21.4662530221398,-0.627435090081656,0.538247338800542,0.872205408914991,0.721229609802575,-5.62212523458033,"26S proteasome non-ATPase regulatory subunit 4 OS=Mus musculus OX=10090 GN=Psmd4 PE=1 SV=1",0,42.872,18,5,23,5,376,40.7,4.79,"cell organization and biogenesis;protein metabolism;other metabolic processes","cytosol;nucleus;other cell component","other molecular function","19185","ENSMUSG00000005625","Psmd4","Ub-specific processing proteases; UCH proteinases; Downstream TCR signaling; FCERI mediated NF-kB activation; Neddylation; Asymmetric localization of PCP proteins; Degradation of AXIN; Hedgehog 'on' state; Regulation of RUNX3 expression and activity; Antigen processing: Ubiquitination & Proteasome degradation; Autodegradation of Cdh1 by Cdh1:APC/C; APC/C:Cdc20 mediated degradation of Securin; APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1; Cdc20:Phospho-APC/C mediated degradation of Cyclin A; Separation of Sister Chromatids; CDK-mediated phosphorylation and removal of Cdc6; The role of GTSE1 in G2/M progression after G2 checkpoint; MAPK6/MAPK4 signaling; Regulation of PTEN stability and activity; ABC-family proteins mediated transport; Regulation of RAS by GAPs; FBXL7 down-regulates AURKA during mitotic entry and in early mitosis; Regulation of ornithine decarboxylase (ODC); Activation of NF-kappaB in B cells; Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha; Cross-presentation of soluble exogenous antigens (endosomes); SCF(Skp2)-mediated degradation of p27/p21; Degradation of beta-catenin by the destruction complex; Autodegradation of the E3 ubiquitin ligase COP1; AUF1 (hnRNP D0) binds and destabilizes mRNA; Degradation of DVL; Hedgehog ligand biogenesis; Dectin-1 mediated noncanonical NF-kB signaling; Degradation of GLI1 by the proteasome; GLI3 is processed to GLI3R by the proteasome; NIK-->noncanonical NF-kB signaling; CDT1 association with the CDC6:ORC:origin complex; Orc1 removal from chromatin; G2/M Checkpoints; Ubiquitin Mediated Degradation of Phosphorylated Cdc25A; Ubiquitin-dependent degradation of Cyclin D; ROS sensing by NFE2L2; RUNX1 regulates transcription of genes involved in differentiation of HSCs; Regulation of RUNX2 expression and activity; Interleukin-1 signaling","Id Signaling Pathway; Proteasome Degradation"
"2263","Q9QUR7",-0.111322144537709,-1.08021773858896,22.8816897201142,0.929221120915368,0.365060794702926,0.806653392779673,0.667024425409301,-5.40433708418816,"Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1 OS=Mus musculus OX=10090 GN=Pin1 PE=1 SV=1",0,107.223,59,6,65,6,165,18.4,8.79,"cell cycle OR cell proliferation;cell organization and biogenesis;protein metabolism;other metabolic processes;stress response;developmental processes;other biological processes","cytosol;cytoskeleton;mitochondrion;nucleus;other cell component","cytoskeletal activity;other molecular function","23988","ENSMUSG00000032171","Pin1","Regulation of TP53 Activity through Phosphorylation; Negative regulators of DDX58/IFIH1 signaling; RHO GTPases Activate NADPH Oxidases; PI5P Regulates TP53 Acetylation","PluriNetWork: mechanisms associated with pluripotency; Wnt Signaling Pathway NetPath"
"2264","P0DN34",0.111308857497978,1.08020778996537,25.5702266169099,-0.572191073369699,0.574265227272529,0.884408307809789,0.731320228272028,-5.65333618211865,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 1 OS=Mus musculus OX=10090 GN=Ndufb1 PE=1 SV=1",0,14.591,30,2,33,2,57,7,8.21,"cell organization and biogenesis","other membranes;mitochondrion;nucleus","other molecular function",NA,"ENSMUSG00000113902","Ndufb1",NA,NA
"2265","Q9D0E3",0.111269189953411,1.080178089578,18.6485345857082,-0.646001019326889,0.527429173825819,0.870233762288703,0.719599248522523,-5.43737550847295,"LysM and putative peptidoglycan-binding domain-containing protein 1 OS=Mus musculus OX=10090 GN=Lysmd1 PE=1 SV=1",0,18.135,13,2,6,2,226,24.8,8.92,NA,"nucleus",NA,"217779","ENSMUSG00000053769","Lysmd1",NA,NA
"2266","Q8CI94",-0.11118475953317,-1.08011487648107,27.639160905588,1.02310363422486,0.3198039272358,0.783898441888756,0.648208279368028,-5.32096426363047,"Glycogen phosphorylase, brain form OS=Mus musculus OX=10090 GN=Pygb PE=1 SV=3",0,505.701,42,33,496,27,843,96.7,6.73,"other metabolic processes","other cell component","other molecular function","110078","ENSMUSG00000033059","Pygb","Neutrophil degranulation","Glycogen Metabolism"
"2267","P46414",0.110988790918938,1.07996816894123,18.8304381404405,-0.573798851076082,0.573612357209616,0.884100804018785,0.731065952344671,-5.58458876586684,"Cyclin-dependent kinase inhibitor 1B OS=Mus musculus OX=10090 GN=Cdkn1b PE=1 SV=2",0,10.45,7,1,5,1,197,22.2,7.02,"cell cycle OR cell proliferation;stress response;transport;developmental processes;signal transduction;other biological processes","cytosol;nucleus;other cytoplasmic organelle;other cell component","enzyme regulator activity;other molecular function","12576","ENSMUSG00000003031","Cdkn1b","SCF(Skp2)-mediated degradation of p27/p21; Cyclin D associated events in G1; Senescence-Associated Secretory Phenotype (SASP); DNA Damage/Telomere Stress Induced Senescence; FLT3 Signaling; AKT phosphorylates targets in the cytosol; PTK6 Regulates Cell Cycle; Estrogen-dependent nuclear events downstream of ESR-membrane signaling; TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest; p53-Dependent G1 DNA Damage Response","ErbB signaling pathway; Oxidative Damage; IL-5 Signaling Pathway; Primary Focal Segmental Glomerulosclerosis FSGS; Ovarian Infertility Genes; Focal Adhesion-PI3K-Akt-mTOR-signaling pathway; miR-222 in Exercise-Induced Cardiac Growth; Dysregulated miRNA Targeting in Insulin/PI3K-AKT Signaling; G1 to S cell cycle control"
"2268","Q9EPR5",-0.110981919064209,-1.07996302484183,22.3880299789003,0.707308299787137,0.488425906202929,0.85081905676089,0.703545162696943,-5.5721731492528,"VPS10 domain-containing receptor SorCS2 OS=Mus musculus OX=10090 GN=Sorcs2 PE=1 SV=2",0,45.002,7,9,28,9,1159,128.8,7.34,"transport;other biological processes","plasma membrane;other membranes;other cytoplasmic organelle;other cell component",NA,"81840","ENSMUSG00000029093","Sorcs2",NA,NA
"2269","E9PXX7",0.110856193744581,1.07986891432193,22.0227614786028,-0.97716154045068,0.34143142573697,0.79358648599949,0.656219355890045,-5.36265519259194,"Thioredoxin domain-containing protein 5 OS=Mus musculus OX=10090 GN=Txndc5 PE=1 SV=1",0,59.416,29,8,54,8,344,38.5,5.39,"protein metabolism;other metabolic processes","ER/Golgi","other molecular function","105245","ENSMUSG00000038991","Txndc5",NA,NA
"2270","Q8CIB5",-0.110823271906167,-1.07984427234059,21.6462396184368,0.729544774106398,0.475049455366691,0.847104133924574,0.700473280408325,-5.55726382540938,"Fermitin family homolog 2 OS=Mus musculus OX=10090 GN=Fermt2 PE=1 SV=1",0,58.086,19,7,43,7,680,77.8,6.7,"cell adhesion;cell-cell signaling;cell organization and biogenesis;developmental processes;signal transduction;other biological processes","plasma membrane;other membranes;cytosol;cytoskeleton;nucleus;other cell component","signal transduction activity or receptor binding;cytoskeletal activity;other molecular function","218952","ENSMUSG00000037712","Fermt2","RAC1 GTPase cycle; RAC3 GTPase cycle; Cell-extracellular matrix interactions",NA
"2271","Q99J09",0.110808403921975,1.07983314384538,18.6927531731466,-0.724648048295068,0.477976254124244,0.847829789302416,0.701073327300563,-5.5605842231386,"Methylosome protein 50 OS=Mus musculus OX=10090 GN=Wdr77 PE=1 SV=1",0,11.182,6,2,6,2,342,36.9,5.27,"cell organization and biogenesis;developmental processes;other biological processes","cytosol;ER/Golgi;nucleus;other cell component","nucleic acid binding activity;other molecular function","70465","ENSMUSG00000000561","Wdr77","RMTs methylate histone arginines; snRNP Assembly",NA
"2272","Q64433",0.110655101596972,1.07971840571161,28.3293135121668,-0.708588331442412,0.487649961050753,0.85081905676089,0.703545162696943,-5.57132666847322,"10 kDa heat shock protein, mitochondrial OS=Mus musculus OX=10090 GN=Hspe1 PE=1 SV=2",0,73.435,67,10,223,10,102,11,8.35,"other biological processes","mitochondrion","other molecular function","15528","ENSMUSG00000073676","Hspe1","RHOG GTPase cycle",NA
"2273","P35283",-0.110574167447758,-1.07965783598829,22.934854912791,0.771720874134208,0.450286383913222,0.844376314286014,0.698217637100658,-5.52780008307397,"Ras-related protein Rab-12 OS=Mus musculus OX=10090 GN=Rab12 PE=1 SV=3",0,56.511,34,8,97,7,243,27.3,8.41,"protein metabolism;other metabolic processes;stress response;transport;signal transduction;other biological processes","plasma membrane;other membranes;ER/Golgi;other cytoplasmic organelle;other cell component","other molecular function","19328","ENSMUSG00000023460","Rab12","RAB GEFs exchange GTP for GDP on RABs; RAB geranylgeranylation",NA
"2274","D3YZU4",-0.110532747083724,-1.0796268390157,23.7434442865686,0.611863609811279,0.548274126517626,0.873360952339707,0.722185132578287,-5.63120085928273,"SH3 and multiple ankyrin repeat domains protein 1 OS=Mus musculus OX=10090 GN=Shank1 PE=1 SV=1",0,245.314,21,29,134,28,2159,225.2,8.15,NA,"other cell component",NA,"243961","ENSMUSG00000038738","Shank1",NA,NA
"2275","A0A087WNU5",0.110475185151156,1.07958376396117,22.9770340960501,-0.65768918676432,0.51905515727847,0.866207980411692,0.716270315839202,-5.60387148068087,"Ankyrin-3 (Fragment) OS=Mus musculus OX=10090 GN=Ank3 PE=1 SV=1",0,415.161,20,41,236,18,2871,315.3,5.77,"signal transduction",NA,NA,NA,"ENSMUSG00000069601","Ank3",NA,NA
"2276","E9Q7M2",0.110470936242614,1.07958058446322,18.7983793476181,-0.357115952711732,0.725667957767184,0.937914465311362,0.77556465132015,-5.62024757916302,"TSC22 domain family, member 2 OS=Mus musculus OX=10090 GN=Tsc22d2 PE=1 SV=1",0,9.649,3,2,5,2,769,78.1,4.89,"stress response;other biological processes",NA,NA,"72033","ENSMUSG00000027806","Tsc22d2",NA,NA
"2277","P14211",0.110456852670513,1.07957004566163,26.453058959392,-0.916621446411861,0.37145106331091,0.812685104216776,0.672012068046872,-5.4149791932096,"Calreticulin OS=Mus musculus OX=10090 GN=Calr PE=1 SV=1",0,228.04,43,17,288,17,416,48,4.49,"cell organization and biogenesis;stress response;transport;developmental processes;signal transduction;other biological processes","non-structural extracellular;extracellular matrix;plasma membrane;other membranes;cytosol;ER/Golgi;nucleus;other cell component","signal transduction activity or receptor binding;nucleic acid binding activity;other molecular function","12317","ENSMUSG00000003814","Calr","ER-Phagosome pathway; Antigen Presentation: Folding, assembly and peptide loading of class I MHC; Scavenging by Class A Receptors; Calnexin/calreticulin cycle","Calcium Regulation in the Cardiac Cell"
"2278","P61979",-0.110293741960291,-1.07944799666448,23.0227418979352,0.803511523838253,0.432155481763982,0.838209795357003,0.69311852169097,-5.50457463434517,"Heterogeneous nuclear ribonucleoprotein K OS=Mus musculus OX=10090 GN=Hnrnpk PE=1 SV=1",0,115.998,26,10,71,10,463,50.9,5.54,"RNA metabolism OR transcription;other metabolic processes;developmental processes;other biological processes","cytosol;cytoskeleton;mitochondrion;nucleus;other cell component","cytoskeletal activity;nucleic acid binding activity;other molecular function","15387","ENSMUSG00000021546","Hnrnpk","mRNA Splicing - Major Pathway; SUMOylation of RNA binding proteins; Processing of Capped Intron-Containing Pre-mRNA","mRNA processing"
"2279","P60469",-0.110280063173878,-1.07943776202155,24.519193100972,0.891671468657592,0.384325944646054,0.819189283539014,0.677390395980539,-5.43566502467548,"Liprin-alpha-3 OS=Mus musculus OX=10090 GN=Ppfia3 PE=1 SV=2",0,303.055,30,29,225,26,1194,133.3,5.64,"cell-cell signaling;cell organization and biogenesis;transport;other biological processes","non-structural extracellular;other cell component",NA,"76787","ENSMUSG00000003863","Ppfia3","Receptor-type tyrosine-protein phosphatases; Dopamine Neurotransmitter Release Cycle; Serotonin Neurotransmitter Release Cycle; Norepinephrine Neurotransmitter Release Cycle; Glutamate Neurotransmitter Release Cycle; Acetylcholine Neurotransmitter Release Cycle",NA
"2280","Q80VM5",0.110175705454331,1.07935968343533,26.8462404756555,-1.03552440165586,0.314127166167793,0.783084571703179,0.647535287352186,-5.30940300968203,"Dipeptidyl aminopeptidase-like protein 6 OS=Mus musculus OX=10090 GN=Dpp6 PE=1 SV=1",0,413.013,50,32,422,30,803,91.2,6.48,"protein metabolism;other metabolic processes","other membranes","other molecular function","13483","ENSMUSG00000061576","Dpp6",NA,NA
"2281","Q62425",-0.109927359479308,-1.07917389811328,28.9470412543353,1.01293294826125,0.3245062385352,0.786718076448806,0.65053984474557,-5.33033968047663,"Cytochrome c oxidase subunit NDUFA4 OS=Mus musculus OX=10090 GN=Ndufa4 PE=1 SV=2",0,115.832,87,9,182,9,82,9.3,9.52,"other metabolic processes;transport","other membranes;mitochondrion","transporter activity;other molecular function","17992","ENSMUSG00000029632","Ndufa4","Cytoprotection by HMOX1; TP53 Regulates Metabolic Genes; Respiratory electron transport","Oxidative phosphorylation; Electron Transport Chain"
"2282","F7AA26",-0.109846472088812,-1.07911339391038,24.0720158553617,0.503604685282086,0.620642496349373,0.900137130466971,0.744326445055074,-5.68823018361391,"Paralemmin A kinase anchor protein (Fragment) OS=Mus musculus OX=10090 GN=Pakap PE=1 SV=1",0,157.752,17,13,37,7,1137,126,5.27,"cell organization and biogenesis;signal transduction;other biological processes","other membranes","other molecular function",NA,"ENSMUSG00000089945","Pakap",NA,NA
"2283","P56391",-0.10982237505144,-1.07909536985271,27.2698291391062,0.877651280330973,0.391689314161952,0.820644716965645,0.678593898815598,-5.44706164080709,"Cytochrome c oxidase subunit 6B1 OS=Mus musculus OX=10090 GN=Cox6b1 PE=1 SV=2",0,23.906,42,5,132,5,86,10.1,8.72,"other metabolic processes","other membranes",NA,"110323","ENSMUSG00000036751","Cox6b1","Respiratory electron transport; Cytoprotection by HMOX1; TP53 Regulates Metabolic Genes","Electron Transport Chain"
"2284","O70325",0.109720535888712,1.07901919970777,24.6992221545569,-0.94257701783747,0.358368781284071,0.8028253741854,0.663859023854982,-5.39291357346042,"Phospholipid hydroperoxide glutathione peroxidase OS=Mus musculus OX=10090 GN=Gpx4 PE=1 SV=4",0,52.29,35,8,86,1,197,22.2,8.46,"cell organization and biogenesis;other metabolic processes;stress response;developmental processes;other biological processes","cytosol;mitochondrion;nucleus;other cell component","other molecular function","625249","ENSMUSG00000075706","Gpx4","Synthesis of 15-eicosatetraenoic acid derivatives; Synthesis of 12-eicosatetraenoic acid derivatives; Biosynthesis of D-series resolvins; Biosynthesis of E-series 18(S)-resolvins; Biosynthesis of aspirin-triggered D-series resolvins; Biosynthesis of E-series 18(R)-resolvins","Selenium metabolism/Selenoproteins; Metapathway biotransformation; Selenium Micronutrient Network; Folic Acid Network; Glutathione metabolism; One carbon metabolism and related pathways; Oxidative Stress and Redox Pathway; Glutathione and one carbon metabolism"
"2285","B8JJ69",0.109656071895277,1.07897098693193,23.7483367114458,-0.780725423236373,0.445103914829063,0.844376314286014,0.698217637100658,-5.52130989152221,"RIKEN cDNA 2310061I04 gene OS=Mus musculus OX=10090 GN=2310061I04Rik PE=1 SV=1",0,58.259,19,7,115,7,315,35.7,9.28,NA,NA,NA,"69662","ENSMUSG00000050705","2310061I04Rik",NA,NA
"2286","Q99KE1",0.109655790848109,1.0789707767408,24.832255985871,-0.62934870775385,0.537022040924828,0.871886690826059,0.720966060734238,-5.62099489947678,"NAD-dependent malic enzyme, mitochondrial OS=Mus musculus OX=10090 GN=Me2 PE=1 SV=1",0,251.312,47,22,254,21,589,65.8,7.61,"other metabolic processes;other biological processes","mitochondrion;other cell component","other molecular function","107029","ENSMUSG00000024556","Me2","Citric acid cycle (TCA cycle)",NA
"2287","Q3UE92",0.109565834996044,1.07890350215613,21.5419918668375,-0.687408352955059,0.500581578265614,0.857135543868149,0.708768287301684,-5.58514736513857,"Xaa-Pro aminopeptidase 1 OS=Mus musculus OX=10090 GN=Xpnpep1 PE=1 SV=1",0,88.425,13,8,42,8,666,74.5,5.83,"protein metabolism;other metabolic processes","cytosol","other molecular function","170750","ENSMUSG00000025027","Xpnpep1",NA,NA
"2288","E9Q1X8",0.109513577904735,1.07886442297714,25.7616610387997,-0.910795005270541,0.374431419225799,0.812685104216776,0.672012068046872,-5.41985606015119,"Voltage-dependent calcium channel subunit alpha-2/delta-1 OS=Mus musculus OX=10090 GN=Cacna2d1 PE=1 SV=2",0,347.048,29,27,295,26,1091,123.1,5.17,"transport;other biological processes","other membranes","transporter activity",NA,"ENSMUSG00000040118","Cacna2d1",NA,NA
"2289","Q60829",0.109456006890603,1.07882137155053,24.8931233592585,-0.642579021836556,0.528592415800852,0.870233762288703,0.719599248522523,-5.61309035478474,"Protein phosphatase 1 regulatory subunit 1B OS=Mus musculus OX=10090 GN=Ppp1r1b PE=1 SV=2",0,192.751,75,9,166,9,194,21.8,4.65,"RNA metabolism OR transcription;other metabolic processes;signal transduction;other biological processes","nucleus;other cell component","signal transduction activity or receptor binding;enzyme regulator activity","19049","ENSMUSG00000061718","Ppp1r1b","DARPP-32 events",NA
"2290","Q8R1Q8",0.109340812511171,1.07873523470692,24.2667597061344,-0.968435965333806,0.345651424796792,0.7983306809785,0.660142346803154,-5.37038110459756,"Cytoplasmic dynein 1 light intermediate chain 1 OS=Mus musculus OX=10090 GN=Dync1li1 PE=1 SV=1",0,210.073,41,16,179,16,523,56.6,6.42,"cell cycle OR cell proliferation;cell organization and biogenesis;other biological processes","cytoskeleton;other cell component","cytoskeletal activity;other molecular function","235661","ENSMUSG00000032435","Dync1li1","Neutrophil degranulation; MHC class II antigen presentation; HSP90 chaperone cycle for steroid hormone receptors (SHR); COPI-independent Golgi-to-ER retrograde traffic; COPI-mediated anterograde transport; Aggrephagy; Separation of Sister Chromatids; Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal; Resolution of Sister Chromatid Cohesion; RHO GTPases Activate Formins; EML4 and NUDC in mitotic spindle formation",NA
"2291","A0A5F8MP96",-0.109256130142391,-1.0786719176708,25.5871020340545,0.857841310787953,0.402250730514801,0.822902972074506,0.68046125762162,-5.46288390618402,"Septin-4 OS=Mus musculus OX=10090 GN=Septin4 PE=1 SV=1",0,141.84,20,17,185,14,971,110,8.35,NA,"cytoskeleton","other molecular function","18952","ENSMUSG00000020486","Septin4",NA,NA
"2292","Q9R1R8",-0.109200288792792,-1.07863016710797,20.7151379773187,0.448676896007507,0.659015630899317,0.916345543917146,0.757729237090875,-5.71305994804925,"Retinol dehydrogenase 11 OS=Mus musculus OX=10090 GN=Rdh11 PE=1 SV=1",0,21.928,13,4,6,4,300,33.2,8.79,NA,NA,NA,NA,"ENSMUSG00000066441","Rdh11",NA,NA
"2293","A0A140LJ31",0.109174818038639,1.07861112408051,18.7931971782229,-0.571718287991403,0.575451339484932,0.884408307809789,0.731320228272028,-5.5852658669744,"Putative lipoyltransferase 2, mitochondrial (Fragment) OS=Mus musculus OX=10090 GN=Lipt2 PE=1 SV=1",0.009,2.036,15,1,2,1,68,7.1,6.6,NA,NA,NA,NA,"ENSMUSG00000030725","Lipt2",NA,NA
"2294","Q9JLM8",0.109174115215669,1.0786105986247,24.9522419360511,-0.563404792197391,0.58010612327764,0.88578503280526,0.732458646838503,-5.65804581663243,"Serine/threonine-protein kinase DCLK1 OS=Mus musculus OX=10090 GN=Dclk1 PE=1 SV=1",0,320.264,33,19,253,11,756,84.1,8.87,"cell organization and biogenesis;protein metabolism;other metabolic processes;developmental processes;signal transduction;other biological processes","other cell component","kinase activity;other molecular function","13175","ENSMUSG00000027797","Dclk1",NA,NA
"2295","Q8BSF4",-0.109125498351382,-1.07857425152426,23.6675336363722,0.833623953994535,0.415411189907673,0.828300915840186,0.684924835622932,-5.48177706110199,"Phosphatidylserine decarboxylase proenzyme, mitochondrial OS=Mus musculus OX=10090 GN=Pisd PE=2 SV=1",0,32.026,15,5,33,5,406,45.9,9.57,"protein metabolism;other metabolic processes","other membranes;mitochondrion;nucleus","other molecular function","320951","ENSMUSG00000023452","Pisd",NA,"Kennedy pathway; Glycerolipids and Glycerophospholipids"
"2296","Q8K4Z3",0.109112687556546,1.07856467407947,24.0655859001644,-0.843909960438437,0.409788031663676,0.827162266418419,0.683983282555536,-5.47381303465281,"NAD(P)H-hydrate epimerase OS=Mus musculus OX=10090 GN=Naxe PE=1 SV=1",0,37.369,24,5,50,5,282,31,7.69,"cell organization and biogenesis;other metabolic processes;transport;developmental processes;other biological processes","non-structural extracellular;other membranes;cytosol;nucleus;other cell component","other molecular function","246703","ENSMUSG00000028070","Naxe","Nicotinamide salvaging",NA
"2297","Q8BXX3",0.108978730257988,1.0784645317081,20.1208111013069,-0.65195271557884,0.52266452888011,0.866441050541063,0.716463042319392,-5.60739532971808,"GPI-anchor transamidase OS=Mus musculus OX=10090 GN=Pigk PE=1 SV=1",0,6.015,5,2,12,2,364,41,5.54,"protein metabolism;other metabolic processes","other membranes;ER/Golgi","other molecular function",NA,"ENSMUSG00000039047","Pigk",NA,NA
"2298","A0A0A6YWM5",-0.108782691300487,-1.07831799575088,23.8800311279836,0.660573372840753,0.517245724032349,0.865511298525747,0.715694227225647,-5.60208869190681,"Rab3 GTPase-activating protein non-catalytic subunit OS=Mus musculus OX=10090 GN=Rab3gap2 PE=1 SV=1",0,138.953,16,17,59,17,1367,152.4,6.18,"other biological processes","other cell component","enzyme regulator activity","98732","ENSMUSG00000039318","Rab3gap2",NA,NA
"2299","Q91VE0",-0.108651242500343,-1.0782197510453,22.5215711274303,0.724306972880806,0.478180514549064,0.847829789302416,0.701073327300563,-5.5608147199411,"Long-chain fatty acid transport protein 4 OS=Mus musculus OX=10090 GN=Slc27a4 PE=1 SV=1",0,109.858,22,13,112,12,643,72.3,8.59,"other metabolic processes;transport;developmental processes;other biological processes","plasma membrane;other membranes;ER/Golgi;other cell component","transporter activity;other molecular function","26569","ENSMUSG00000059316","Slc27a4","Transport of fatty acids","PPAR signaling pathway"
"2300","Q8R2K3",0.108519524595152,1.07812131418936,23.8422404718939,-0.879071458375361,0.390939236091659,0.820644716965645,0.678593898815598,-5.44591469622517,"Single-stranded DNA-binding protein, mitochondrial OS=Mus musculus OX=10090 GN=Ssbp1 PE=1 SV=1",0,86.031,47,6,95,6,148,17.1,9.79,"other metabolic processes",NA,"nucleic acid binding activity","381760","ENSMUSG00000029911","Ssbp1",NA,NA
"2301","O88531",-0.10850482518093,-1.07811032942086,23.6650265266833,0.760171979225068,0.456987254859017,0.846021842534957,0.699578329988794,-5.53602158116044,"Palmitoyl-protein thioesterase 1 OS=Mus musculus OX=10090 GN=Ppt1 PE=1 SV=2",0,95.243,26,6,86,6,306,34.5,8,"cell-cell signaling;cell organization and biogenesis;protein metabolism;other metabolic processes;transport;developmental processes;other biological processes","non-structural extracellular;other membranes;cytosol;ER/Golgi;nucleus;other cytoplasmic organelle;other cell component","other molecular function","19063","ENSMUSG00000028657","Ppt1","Fatty acyl-CoA biosynthesis",NA
"2302","Q3V493",-0.108490371256647,-1.07809952821439,18.0884084163196,0.550478555384603,0.588753726453616,0.88578503280526,0.732458646838503,-5.66484700492771,"Trafficking protein particle complex subunit OS=Mus musculus OX=10090 GN=Trappc4 PE=1 SV=1",0,15.2,9,1,4,1,194,21.8,6.95,"transport","ER/Golgi;other cell component",NA,NA,"ENSMUSG00000032112","Trappc4",NA,NA
"2303","Q8CJ61",-0.108426767372528,-1.07805199924674,21.5307877743065,0.765613996089763,0.453822152935453,0.846021842534957,0.699578329988794,-5.5321618665961,"CKLF-like MARVEL transmembrane domain-containing protein 4 OS=Mus musculus OX=10090 GN=Cmtm4 PE=1 SV=1",0,7.615,9,2,21,2,208,22.9,5.59,NA,"other membranes",NA,"97487","ENSMUSG00000096188","Cmtm4",NA,NA
"2304","H7BX88",0.108386025276509,1.07802155519817,24.5524872360521,-0.870289644137198,0.395592591025164,0.820644716965645,0.678593898815598,-5.45297986532129,"Carnitine O-acetyltransferase OS=Mus musculus OX=10090 GN=Crat PE=1 SV=1",0,175.683,31,18,170,18,605,68.6,8.07,NA,NA,"other molecular function",NA,"ENSMUSG00000026853","Crat",NA,NA
"2305","P36895",0.10833023777052,1.07797987003984,17.7933426210986,-0.617072945511093,0.545861779938951,0.872806903275254,0.721726987528413,-5.5601400392936,"Bone morphogenetic protein receptor type-1A OS=Mus musculus OX=10090 GN=Bmpr1a PE=1 SV=1",0,8.788,5,2,2,2,532,60,7.3,"protein metabolism;other metabolic processes;developmental processes;signal transduction;other biological processes","plasma membrane;other membranes;other cell component","kinase activity;other molecular function","12166","ENSMUSG00000021796","Bmpr1a","Signaling by BMP","Endochondral Ossification; Heart Development; ESC Pluripotency Pathways"
