Accession,log2_foldchange,foldchange,AveExpr,t,p_value,adj_p_value,q_value,B,description,exp_q-value_combined,sum_pep_score,coverage_percent,num_peptides,num_psms,num_unique_peptides,num_aas,mw_kda,calc_pi,biological_process,cellular_component,molecular_function,entrez_gene_id,ensembl_gene_id,gene_symbol,reactome_pathways,wikipathways
Q9D1H6,-0.13741705487272782,-1.0999340727514297,23.4703758216298,-1.064574379392005,0.30113211843073845,0.7728699131385279,0.6390887515527646,-5.281886818405997,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 4 OS=Mus musculus OX=10090 GN=Ndufaf4 PE=1 SV=1,0,78.472,48,8,64,8,173,20.1,9.39,cell organization and biogenesis;other biological processes,other membranes;mitochondrion,other molecular function,68493,ENSMUSG00000028261,Ndufaf4,Complex I biogenesis,NA
Q8BWS5,-0.13739613783953075,-1.099918125382044,23.980646803795263,-0.6348686241840489,0.5334961563085724,0.8702337622887025,0.7195992485225228,-5.617716022800269,G protein-regulated inducer of neurite outgrowth 3 OS=Mus musculus OX=10090 GN=Gprin3 PE=1 SV=1,0,254.733,37,20,153,20,763,80.4,7.02,NA,NA,NA,243385,ENSMUSG00000045441,Gprin3,NA,NA
Q3U213,0.13739532866887316,1.0999175084663424,19.153595798347222,0.6539120928165287,0.5214301227634165,0.8664410505410635,0.716463042319392,-5.606195002150967,Protein SERAC1 OS=Mus musculus OX=10090 GN=Serac1 PE=2 SV=1,0,7.835,3,2,5,2,654,73.9,8.18,cell organization and biogenesis;other metabolic processes;transport,extracellular matrix;other membranes;mitochondrion;ER/Golgi;other cell component,NA,321007,ENSMUSG00000015659,Serac1,NA,NA
P62331,0.1373734019181434,1.0999007915351315,23.51192879577804,0.9940998163705408,0.33334197572183777,0.788850401651054,0.6523030716848551,-5.347481669919384,ADP-ribosylation factor 6 OS=Mus musculus OX=10090 GN=Arf6 PE=1 SV=2,0,106.897,39,5,95,5,175,20.1,8.95,cell cycle OR cell proliferation;cell organization and biogenesis;transport;developmental processes;other biological processes,plasma membrane;other membranes;cytosol;ER/Golgi;other cytoplasmic organelle;other cell component,other molecular function,11845,ENSMUSG00000044147,Arf6,TBC/RABGAPs; Clathrin-mediated endocytosis; MET receptor recycling,Insulin Signaling
A0A1Y7VK92,-0.1373719627480483,-1.0998996943222816,18.754292187470163,-0.5657878235701393,0.5798972311802398,0.8857850328052596,0.7324586468385035,-5.5879335743679315,D(1A) dopamine receptor OS=Mus musculus OX=10090 GN=Drd1 PE=1 SV=1,0.011,2.035,3,1,22,1,439,48.9,6.89,cell-cell signaling;signal transduction;other biological processes,plasma membrane;other membranes;other cell component,other molecular function,NA,ENSMUSG00000021478,Drd1,NA,Non-odorant GPCRs
P63280,-0.13731685267844895,-1.0998576796280706,18.92822958156809,-0.8651184829033011,0.3983496344797596,0.8209885532435208,0.6788782181995334,-5.457109920319202,SUMO-conjugating enzyme UBC9 OS=Mus musculus OX=10090 GN=Ube2i PE=1 SV=1,0.001,4.113,6,1,3,1,158,18,8.66,cell cycle OR cell proliferation;protein metabolism;other metabolic processes;developmental processes;other biological processes,cytosol;nucleus;other cell component,other molecular function,22196,ENSMUSG00000015120,Ube2i,"Formation of Incision Complex in GG-NER; Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks; SUMOylation of DNA damage response and repair proteins; SUMOylation of ubiquitinylation proteins; SUMOylation of SUMOylation proteins; SUMOylation of chromatin organization proteins; SUMOylation of RNA binding proteins; SUMOylation of DNA replication proteins; Postmitotic nuclear pore complex (NPC) reformation; SUMOylation of transcription cofactors; Processing of DNA double-strand break ends; Vitamin D (calciferol) metabolism; SUMOylation of transcription factors; SUMOylation of intracellular receptors; SUMOylation of immune response proteins; SUMOylation of DNA methylation proteins; Negative regulation of activity of TFAP2 (AP-2) family transcription factors; SUMO is transferred from E1 to E2 (UBE2I, UBC9)",PluriNetWork: mechanisms associated with pluripotency; TNF-alpha NF-kB Signaling Pathway
E9PUC5,-0.13731008545706658,-1.0998525205592862,22.56331192902196,-0.8583209391116768,0.4019928516658543,0.8229029720745057,0.6804612576216205,-5.462504722932646,PH and SEC7 domain-containing protein 3 OS=Mus musculus OX=10090 GN=Psd3 PE=1 SV=1,0,197.71,48,17,190,2,376,42.3,9.6,NA,NA,other molecular function,234353,ENSMUSG00000030465,Psd3,NA,NA
P61922,0.1372826035750876,1.0998315696802565,29.006799734166616,0.9510392223015947,0.3541723454534558,0.7997664493778655,0.661329588560494,-5.3856000243252264,"4-aminobutyrate aminotransferase, mitochondrial OS=Mus musculus OX=10090 GN=Abat PE=1 SV=1",0,839.483,66,30,862,30,500,56.4,8.09,other metabolic processes;stress response;developmental processes;other biological processes,mitochondrion;other cell component,other molecular function,268860,ENSMUSG00000057880,Abat,Degradation of GABA,Alanine and aspartate metabolism
A0A494BAI5,-0.1371558085032305,-1.0997349123195337,25.056178355077588,-1.106387318215355,0.28311693633319424,0.7623271605365106,0.6303709136814575,-5.241122059351064,Ferrochelatase OS=Mus musculus OX=10090 GN=Fech PE=1 SV=1,0,209.076,41,15,195,15,417,46.9,8.81,other metabolic processes,other membranes;mitochondrion,other molecular function,NA,ENSMUSG00000024588,Fech,NA,NA
Q922R1,0.1371303231599903,1.099715485570727,18.021297433494357,0.7353057060177449,0.4721694201974769,0.8471041339245738,0.7004732804083248,-5.486766903161132,UPF0183 protein C16orf70 homolog OS=Mus musculus OX=10090 PE=1 SV=2,0,8.602,5,1,4,1,422,47.4,7.74,transport,other membranes;ER/Golgi;other cell component,signal transduction activity or receptor binding;other molecular function,NA,NA,NA,NA,NA
Q9JKV1,0.13710303480611685,1.099694684818891,22.073379815101102,1.0189116101656335,0.32173617953748734,0.7840374052947927,0.6483231886796286,-5.324838500492869,Proteasomal ubiquitin receptor ADRM1 OS=Mus musculus OX=10090 GN=Adrm1 PE=1 SV=2,0,21.32,8,3,20,3,407,42,5.07,cell organization and biogenesis;protein metabolism;RNA metabolism OR transcription;other metabolic processes;developmental processes;signal transduction;other biological processes,plasma membrane;other membranes;cytosol;nucleus;other cell component,enzyme regulator activity;other molecular function,56436,ENSMUSG00000039041,Adrm1,Ub-specific processing proteases; UCH proteinases,NA
P42932,-0.137059645561056,-1.0996616118524565,25.731173237789125,-0.8094681728853331,0.42880993974315695,0.8371534597757688,0.6922450342173926,-5.500126350893835,T-complex protein 1 subunit theta OS=Mus musculus OX=10090 GN=Cct8 PE=1 SV=3,0,257.827,51,29,276,29,548,59.5,5.62,cell organization and biogenesis;transport;other biological processes,cytosol;cytoskeleton;nucleus;other cell component,other molecular function,12469,ENSMUSG00000025613,Cct8,Neutrophil degranulation; BBSome-mediated cargo-targeting to cilium; Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding; Association of TriC/CCT with target proteins during biosynthesis,NA
Q8BFY6,0.13698381404559967,1.0996038125167495,20.03630640919828,0.7831871617853869,0.4436935341788567,0.8443763142860145,0.698217637100658,-5.519523377150033,Peflin OS=Mus musculus OX=10090 GN=Pef1 PE=1 SV=1,0,14.458,7,2,13,2,275,29.2,6.3,cell organization and biogenesis;protein metabolism;other metabolic processes;transport;developmental processes;other biological processes,other membranes;ER/Golgi;other cell component,other molecular function,67898,ENSMUSG00000028779,Pef1,NA,NA
P56564,0.1369819505395462,1.0996023921770521,27.618071095153713,1.094645312961699,0.2880942751441183,0.7640277837320641,0.6317771647677423,-5.252706825840608,Excitatory amino acid transporter 1 OS=Mus musculus OX=10090 GN=Slc1a3 PE=1 SV=2,0,360.34,18,8,346,8,543,59.6,8.4,other metabolic processes;stress response;transport;developmental processes;other biological processes,plasma membrane;other membranes;mitochondrion;other cell component,transporter activity;other molecular function,20512,ENSMUSG00000005360,Slc1a3,Glutamate Neurotransmitter Release Cycle; Transport of inorganic cations/anions and amino acids/oligopeptides; Astrocytic Glutamate-Glutamine Uptake And Metabolism,NA
Q9DBS1,0.13692618898869924,1.0995598923083842,20.46249686972731,1.0645367358100355,0.3011487028363214,0.7728699131385279,0.6390887515527646,-5.28192290415012,Transmembrane protein 43 OS=Mus musculus OX=10090 GN=Tmem43 PE=1 SV=1,0,35.181,19,4,16,4,400,44.8,7.36,cell organization and biogenesis,other membranes;ER/Golgi;nucleus,other molecular function,74122,ENSMUSG00000030095,Tmem43,NA,NA
Q6PGE7,0.13681413651666574,1.0994744940669081,21.512469099499214,1.0500096698139492,0.30759812892118676,0.7811935719050469,0.6459716132077665,-5.295765694311129,Sodium-dependent proline transporter OS=Mus musculus OX=10090 GN=Slc6a7 PE=1 SV=1,0,18.046,4,2,22,2,637,71,6.61,transport,plasma membrane;other membranes,transporter activity,240332,ENSMUSG00000052026,Slc6a7,Creatine metabolism; Na+/Cl- dependent neurotransmitter transporters,NA
M0QWV3,0.13680765625721847,1.0994695554875316,19.55382316111438,0.8757898687545485,0.39267386707349594,0.8206447169656448,0.6785938988155975,-5.448562371269292,Eukaryotic translation initiation factor 3 subunit C (Fragment) OS=Mus musculus OX=10090 GN=Eif3c PE=1 SV=2,0.001,4.487,4,1,1,1,249,28.6,4.69,protein metabolism;other metabolic processes,other cell component,nucleic acid binding activity;other molecular function,NA,ENSMUSG00000030738,Eif3c,NA,NA
Q9QXS6,0.1367462348989399,1.0994227476216567,25.887222191791572,1.0264105065376459,0.31828549331676814,0.7830845717031791,0.6475352873521865,-5.31789820261019,Drebrin OS=Mus musculus OX=10090 GN=Dbn1 PE=1 SV=4,0,238.328,34,21,234,21,706,77.2,4.49,cell cycle OR cell proliferation;cell organization and biogenesis;developmental processes;other biological processes,plasma membrane;other membranes;cytosol;cytoskeleton;other cell component,cytoskeletal activity;other molecular function,56320,ENSMUSG00000034675,Dbn1,RHOD GTPase cycle; RHOH GTPase cycle; RHOBTB1 GTPase cycle; RHOBTB2 GTPase cycle,NA
Q9Z1W8,-0.13674030195575426,-1.0994182263617218,19.386049458298828,-0.7602848485210711,0.45692147317081433,0.8460218425349575,0.6995783299887939,-5.535941789926623,Potassium-transporting ATPase alpha chain 2 OS=Mus musculus OX=10090 GN=Atp12a PE=1 SV=3,0,108.514,9,6,185,2,1035,114.7,6.33,transport;other biological processes,plasma membrane;other membranes,transporter activity;other molecular function,192113,ENSMUSG00000022229,Atp12a,Ion transport by P-type ATPases,NA
Q9D1I6,-0.1367137472710631,-1.0993979903209539,20.083994101095453,-1.1932786538522242,0.24824118944610077,0.7330088155779245,0.6061274748327548,-5.152123304531878,"39S ribosomal protein L14, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl14 PE=1 SV=1",0,30.61,26,3,10,3,145,15.9,10.99,protein metabolism;other metabolic processes,mitochondrion;translational apparatus,other molecular function,68463,ENSMUSG00000023939,Mrpl14,Mitochondrial translation elongation; Mitochondrial translation termination,NA
P62270,-0.1366989794247928,-1.0993867366207928,24.196682374086823,-0.88873975036689,0.3858580353567995,0.8195325298364784,0.6776742275076723,-5.438061707327705,40S ribosomal protein S18 OS=Mus musculus OX=10090 GN=Rps18 PE=1 SV=3,0,61.165,42,7,104,7,152,17.7,10.99,protein metabolism;other metabolic processes,cytosol;translational apparatus;nucleus;other cell component,nucleic acid binding activity;other molecular function,20084,ENSMUSG00000008668,Rps18,"L13a-mediated translational silencing of Ceruloplasmin expression; SRP-dependent cotranslational protein targeting to membrane; Major pathway of rRNA processing in the nucleolus and cytosol; Formation of a pool of free 40S subunits; GTP hydrolysis and joining of the 60S ribosomal subunit; Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC); Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC); Translation initiation complex formation; Formation of the ternary complex, and subsequently, the 43S complex; Ribosomal scanning and start codon recognition",Cytoplasmic Ribosomal Proteins
Q8C7K6,-0.13664480883949182,-1.0993454574153885,20.642216719513087,-0.8381096627538202,0.4129528814450587,0.8283009158401856,0.6849248356229318,-5.478314987812797,Prenylcysteine oxidase-like OS=Mus musculus OX=10090 GN=Pcyox1l PE=1 SV=1,0,36.231,9,3,12,3,495,54.8,7.65,protein metabolism;other metabolic processes,non-structural extracellular,other molecular function,240334,ENSMUSG00000024579,Pcyox1l,Platelet degranulation,NA
Q9R1T4,0.13657881259764437,1.0992951688878856,25.778953943277063,0.951663248207334,0.35386422729833844,0.7997664493778655,0.661329588560494,-5.385058384800545,Septin-6 OS=Mus musculus OX=10090 GN=Septin6 PE=1 SV=4,0,318.224,44,18,305,8,434,49.6,6.43,cell cycle OR cell proliferation;cell organization and biogenesis;other biological processes,plasma membrane;other membranes;cytoskeleton;ER/Golgi;other cell component,other molecular function,56526,ENSMUSG00000050379,Septin6,NA,NA
E9Q9E1,0.13655799064576613,1.0992793032300159,21.35159006339565,0.6798721589021977,0.5052300705029691,0.8586867266759601,0.7100509656246735,-5.589969509170293,Eukaryotic translation initiation factor 4 gamma 1 OS=Mus musculus OX=10090 GN=Eif4g1 PE=1 SV=1,0,32.208,6,8,12,7,1593,175.2,5.38,protein metabolism;other metabolic processes,NA,nucleic acid binding activity,208643,ENSMUSG00000045983,Eif4g1,NA,Translation Factors
P62821,-0.13651250681395055,-1.0992446468089623,28.30848696969678,-1.2873801141879573,0.21425861559732018,0.6997516040178255,0.578626973836722,-5.049413517070541,Ras-related protein Rab-1A OS=Mus musculus OX=10090 GN=Rab1A PE=1 SV=3,0,157.696,81,14,248,7,205,22.7,6.21,cell adhesion;cell-cell signaling;cell organization and biogenesis;other metabolic processes;stress response;transport;other biological processes,other membranes;cytosol;ER/Golgi;other cytoplasmic organelle;other cell component,other molecular function,19324,ENSMUSG00000020149,Rab1A,RAB GEFs exchange GTP for GDP on RABs; COPII-mediated vesicle transport; COPI-dependent Golgi-to-ER retrograde traffic; COPI-mediated anterograde transport; RAB geranylgeranylation; Golgi Cisternae Pericentriolar Stack Reorganization,NA
B7ZCF5,-0.13640656443534738,-1.099163928213946,18.648576816944132,-0.5401833718608239,0.5969937274020938,0.8910750983770924,0.7368330199955667,-5.601206123282381,Lysosomal acid phosphatase (Fragment) OS=Mus musculus OX=10090 GN=Acp2 PE=1 SV=1,0,8.077,8,2,4,2,305,35.1,7.62,NA,NA,NA,NA,ENSMUSG00000002103,Acp2,NA,NA
E9PYI8,-0.13636799427151658,-1.0991345426786239,24.063406619113678,-0.677816341673528,0.5065024161180948,0.8591823479829737,0.7104607965638233,-5.591276230264854,Ubiquitin carboxyl-terminal hydrolase OS=Mus musculus OX=10090 GN=Usp14 PE=1 SV=1,0,109.453,33,14,73,14,458,52.3,5.66,protein metabolism;other metabolic processes,other cell component,other molecular function,59025,ENSMUSG00000047879,Usp14,NA,NA
Q8BG39,-0.13624166443925745,-1.099038300992554,26.66192129447985,-1.0864767264878383,0.2915944411107194,0.7669254708029395,0.6341732720311188,-5.260703050390666,Synaptic vesicle glycoprotein 2B OS=Mus musculus OX=10090 GN=Sv2b PE=1 SV=1,0,194.87,21,12,298,11,683,77.4,5.57,cell-cell signaling;transport,other membranes;ER/Golgi;other cell component,transporter activity,64176,ENSMUSG00000053025,Sv2b,NA,NA
Q9JMC3,0.1361339368333354,1.0989562376726356,21.356711118203936,0.8662351693258985,0.3977532037508885,0.8209885532435208,0.6788782181995334,-5.456219957054745,DnaJ homolog subfamily A member 4 OS=Mus musculus OX=10090 GN=Dnaja4 PE=1 SV=1,0,29.953,16,5,32,5,397,44.9,7.58,stress response;other biological processes,other membranes;cytosol,other molecular function,58233,ENSMUSG00000032285,Dnaja4,HSP90 chaperone cycle for steroid hormone receptors (SHR),NA
Q60631,-0.13586689404890606,-1.0987528397496193,23.357477909166636,-0.7713099876811101,0.45052374709475806,0.8443763142860145,0.698217637100658,-5.52809456683854,Growth factor receptor-bound protein 2 OS=Mus musculus OX=10090 GN=Grb2 PE=1 SV=1,0,62.149,39,9,72,9,217,25.2,6.32,cell organization and biogenesis;other metabolic processes;stress response;transport;developmental processes;signal transduction;other biological processes,plasma membrane;other membranes;cytosol;ER/Golgi;nucleus;other cytoplasmic organelle;other cell component,signal transduction activity or receptor binding;other molecular function,14784,ENSMUSG00000059923,Grb2,"RET signaling; Cargo recognition for clathrin-mediated endocytosis; RAF/MAP kinase cascade; PIP3 activates AKT signaling; PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling; Negative regulation of MET activity; MET activates RAS signaling; MET activates PI3K/AKT signaling; MET activates PTPN11; MET activates RAP1 and RAC1; MET receptor recycling; FCERI mediated MAPK activation; NCAM signaling for neurite out-growth; Downstream signal transduction; Tie2 Signaling; DAP12 signaling; SHC-mediated cascade:FGFR1; FRS-mediated FGFR1 signaling; SHC-mediated cascade:FGFR2; FRS-mediated FGFR2 signaling; FRS-mediated FGFR4 signaling; SHC-mediated cascade:FGFR4; SHC-mediated cascade:FGFR3; FRS-mediated FGFR3 signaling; GRB2 events in EGFR signaling; SHC1 events in EGFR signaling; Signaling by CSF3 (G-CSF); SHC1 events in ERBB4 signaling; GRB2 events in ERBB2 signaling; EGFR Transactivation by Gastrin; Regulation of signaling by CBL; Erythropoietin activates RAS; EGFR downregulation; Spry regulation of FGF signaling; Regulation of KIT signaling; Regulation of actin dynamics for phagocytic cup formation; Role of LAT2/NTAL/LAB on calcium mobilization; FCERI mediated Ca+2 mobilization; Antigen activates B Cell Receptor (BCR) leading to generation of second messengers; Signal regulatory protein family interactions; GRB2:SOS provides linkage to MAPK signaling for Integrins ; PI3K Cascade; Costimulation by the CD28 family; Interleukin receptor SHC signaling; PI-3K cascade:FGFR1; PI-3K cascade:FGFR2; PI-3K cascade:FGFR4; CD28 dependent Vav1 pathway; PI-3K cascade:FGFR3; RHO GTPases Activate WASPs and WAVEs; GAB1 signalosome; PI3K events in ERBB2 signaling; Signal attenuation; SHC-related events triggered by IGF1R; Activated NTRK2 signals through FRS2 and FRS3; Interleukin-15 signaling; SOS-mediated signalling; Signalling to RAS",IL-9 Signaling Pathway; Estrogen signaling; EPO Receptor Signaling; ErbB signaling pathway; IL-5 Signaling Pathway; PluriNetWork: mechanisms associated with pluripotency; Signaling of Hepatocyte Growth Factor Receptor; Chemokine signaling pathway; Focal Adhesion-PI3K-Akt-mTOR-signaling pathway; IL-7 Signaling Pathway; ESC Pluripotency Pathways; p38 MAPK Signaling Pathway; IL-3 Signaling Pathway; IL-6 signaling Pathway; Kit Receptor Signaling Pathway; IL-2 Signaling Pathway; Alpha6-Beta4 Integrin Signaling Pathway; MAPK signaling pathway; EGFR1 Signaling Pathway; Integrin-mediated Cell Adhesion; Insulin Signaling; Focal Adhesion
P48758,0.13555582632868024,1.0985159569111536,25.387041057450627,0.8924356330580815,0.38392726317211145,0.819189283539014,0.6773903959805387,-5.435039142311508,Carbonyl reductase [NADPH] 1 OS=Mus musculus OX=10090 GN=Cbr1 PE=1 SV=3,0,191.838,66,14,190,13,277,30.6,8.31,other metabolic processes,plasma membrane;other membranes;nucleus;other cell component,other molecular function,12408,ENSMUSG00000051483,Cbr1,Synthesis of Prostaglandins (PG) and Thromboxanes (TX),NA
P70408,-0.1354801973128552,-1.0984583719740952,21.02194368242539,-1.1156946586721408,0.279216757610254,0.7593138677353116,0.6278792116477208,-5.231863790504747,Cadherin-10 OS=Mus musculus OX=10090 GN=Cdh10 PE=1 SV=3,0,21.101,6,4,4,4,788,88.3,4.94,cell adhesion;cell organization and biogenesis;developmental processes;other biological processes,plasma membrane;other membranes;other cell component,other molecular function,320873,ENSMUSG00000022321,Cdh10,Adherens junctions interactions,NA
A0A0N4SVS3,-0.1351866725634956,-1.0982349069230588,18.91944788168485,-0.6338589921603323,0.5341401159435404,0.8707941840568387,0.720062663182678,-5.618317790830484,Charged multivesicular body protein 3 (Fragment) OS=Mus musculus OX=10090 GN=Chmp3 PE=1 SV=3,0,6.524,31,2,2,2,59,6.5,10.77,transport,NA,NA,NA,ENSMUSG00000053119,Chmp3,NA,NA
A0A3Q4EGL6,0.135174786491568,1.0982258588256066,21.956816184251625,1.081056969590861,0.2939338103833228,0.7698611429784531,0.6366007893063073,-5.265979836065043,Sulfhydryl oxidase OS=Mus musculus OX=10090 GN=Gfer PE=1 SV=1,0,59.164,47,6,47,6,187,21.5,7.97,NA,NA,other molecular function,11692,ENSMUSG00000040888,Gfer,NA,NA
A0A2R8VJW0,-0.13507450876235083,-1.098149526846272,19.165709597249503,-0.6599567922137717,0.5176322462441614,0.8655112985257474,0.7156942272256475,-5.60247043796121,"Aconitate hydratase, mitochondrial (Fragment) OS=Mus musculus OX=10090 GN=Aco2 PE=1 SV=1",0,80.88,71,5,108,1,62,7.5,9.19,NA,NA,NA,NA,ENSMUSG00000022477,Aco2,NA,NA
P28741,0.13504483359860586,1.0981269389597461,20.815935613294975,0.94889043157139,0.3552347357715391,0.7997664493778655,0.661329588560494,-5.387462688509169,Kinesin-like protein KIF3A OS=Mus musculus OX=10090 GN=Kif3a PE=1 SV=2,0,36.527,8,5,11,5,701,80.1,6.54,cell cycle OR cell proliferation;cell organization and biogenesis;transport;developmental processes;signal transduction;other biological processes,cytosol;cytoskeleton;other cell component,cytoskeletal activity;other molecular function,16568,ENSMUSG00000018395,Kif3a,MHC class II antigen presentation; COPI-dependent Golgi-to-ER retrograde traffic; Kinesins; Hedgehog 'off' state; Intraflagellar transport; Activation of SMO,Endochondral Ossification; Insulin Signaling
P99027,-0.1349682562114225,-1.098068652587596,23.725183893282058,-1.127253912179172,0.27442829869520324,0.7570303383180484,0.6259909534303884,-5.220272855496573,60S acidic ribosomal protein P2 OS=Mus musculus OX=10090 GN=Rplp2 PE=1 SV=3,0,149.853,77,6,79,6,115,11.6,4.54,protein metabolism;other metabolic processes,cytosol;translational apparatus;other cell component,other molecular function,67186,ENSMUSG00000025508,Rplp2,SRP-dependent cotranslational protein targeting to membrane; L13a-mediated translational silencing of Ceruloplasmin expression; Major pathway of rRNA processing in the nucleolus and cytosol; Formation of a pool of free 40S subunits; GTP hydrolysis and joining of the 60S ribosomal subunit; Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC); Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),Cytoplasmic Ribosomal Proteins
Q8BNU0,0.13494224423482848,1.098048854447459,21.945472465183133,0.8359610383135097,0.41412922606607827,0.8283009158401856,0.6849248356229318,-5.479975427084275,Armadillo repeat-containing protein 6 OS=Mus musculus OX=10090 GN=Armc6 PE=1 SV=1,0,46.458,21,6,19,6,468,50.7,6,developmental processes,cytosol,NA,76813,ENSMUSG00000002343,Armc6,NA,NA
A0A0U1RNL7,-0.13488344597370272,-1.0980041034461778,21.393167321710454,-0.8439369224231016,0.409773356861974,0.8271622664184188,0.6839832825555363,-5.47379204136515,Protein-serine/threonine kinase OS=Mus musculus OX=10090 GN=Bckdk PE=1 SV=1,0,33.457,19,5,27,5,335,38,9.42,protein metabolism;other metabolic processes,mitochondrion,kinase activity;other molecular function,NA,ENSMUSG00000030802,Bckdk,NA,NA
Q8CIV8,0.1347101783414466,1.097872241103927,21.304943830446664,1.0754798209253613,0.2963553407536201,0.7707830367811839,0.6373631064174222,-5.271385974527139,Tubulin-specific chaperone E OS=Mus musculus OX=10090 GN=Tbce PE=1 SV=1,0,18.362,6,3,15,3,524,59,6.29,cell cycle OR cell proliferation;cell organization and biogenesis;developmental processes;other biological processes,cytoskeleton;other cell component,cytoskeletal activity;other molecular function,70430,ENSMUSG00000039233,Tbce,NA,NA
Q01337,0.1346782770118402,1.0978479648736683,18.19603383314371,0.6715659162759259,0.5103820107322692,0.8623771480096892,0.7131025875377315,-5.5952261358601785,Alpha-2C adrenergic receptor OS=Mus musculus OX=10090 GN=Adra2c PE=3 SV=1,0.001,4.424,3,1,1,1,458,49.9,9.99,stress response;signal transduction;other biological processes,plasma membrane;other membranes;other cell component,signal transduction activity or receptor binding;other molecular function,11553,ENSMUSG00000045318,Adra2c,"G alpha (i) signalling events; Adrenaline,noradrenaline inhibits insulin secretion; G alpha (z) signalling events; Surfactant metabolism; Adrenoceptors; Adrenaline signalling through Alpha-2 adrenergic receptor","Non-odorant GPCRs; GPCRs, Class A Rhodopsin-like; Monoamine GPCRs"
Q922Q1,-0.13458121945453527,-1.0977741094471305,25.588171992828528,-1.1044297572272552,0.2839423134465575,0.7626399950628967,0.6306295976119767,-5.243060805092172,Mitochondrial amidoxime reducing component 2 OS=Mus musculus OX=10090 GN=Mtarc2 PE=1 SV=1,0,50.708,23,9,94,9,338,38.2,8.68,other metabolic processes;stress response,other membranes;mitochondrion;other cytoplasmic organelle,other molecular function,67247,ENSMUSG00000073481,Mtarc2,Phase I - Functionalization of compounds,NA
H9KV10,-0.13457292199094795,-1.0977677957673517,20.830990676972498,-0.7382833920471679,0.46985294103858555,0.8471041339245738,0.7004732804083248,-5.551286242576625,E3 ubiquitin-protein ligase HACE1 (Fragment) OS=Mus musculus OX=10090 GN=Hace1 PE=1 SV=1,0.009,2.036,3,1,1,1,300,33.6,4.81,protein metabolism;other metabolic processes,NA,other molecular function,NA,ENSMUSG00000038822,Hace1,NA,NA
Q61790,-0.13451461865036407,-1.097723432797631,18.470917823865676,-0.7357421283751828,0.47252832278371937,0.8471041339245738,0.7004732804083248,-5.429964313755746,Lymphocyte activation gene 3 protein OS=Mus musculus OX=10090 GN=Lag3 PE=1 SV=1,0.027,1.558,2,1,1,1,521,56.9,8.25,signal transduction;other biological processes,non-structural extracellular;plasma membrane;other membranes,signal transduction activity or receptor binding;other molecular function,16768,ENSMUSG00000030124,Lag3,MHC class II antigen presentation,NA
Q9D6K8,0.134466699504447,1.0976869724964005,23.19104411814506,1.2101528302408173,0.2418623153959288,0.728863367128845,0.602699589455266,-5.134182244987919,FUN14 domain-containing protein 2 OS=Mus musculus OX=10090 GN=Fundc2 PE=1 SV=1,0,98.982,39,6,75,6,151,16.6,9.7,cell organization and biogenesis;other metabolic processes,other membranes;mitochondrion,NA,67391,ENSMUSG00000031198,Fundc2,NA,NA
P12787,0.1344020434110469,1.0976377794520775,28.061758291960253,1.0510759776379157,0.3071213823306018,0.7811935719050469,0.6459716132077665,-5.294755259659645,"Cytochrome c oxidase subunit 5A, mitochondrial OS=Mus musculus OX=10090 GN=Cox5a PE=1 SV=2",0,164.443,60,9,183,9,146,16.1,6.54,other metabolic processes;transport,other membranes;mitochondrion,transporter activity;other molecular function,12858,ENSMUSG00000000088,Cox5a,Cytoprotection by HMOX1; Respiratory electron transport; TP53 Regulates Metabolic Genes,Arachidonate Epoxygenase   Epoxide Hydrolase; Electron Transport Chain
Q9JLJ2,0.13410426308621481,1.0974112442556376,24.031246909942894,0.8924854942101209,0.38390125905367845,0.819189283539014,0.6773903959805387,-5.434998287047262,4-trimethylaminobutyraldehyde dehydrogenase OS=Mus musculus OX=10090 GN=Aldh9a1 PE=1 SV=1,0,139.512,24,10,107,10,494,53.5,6.98,cell organization and biogenesis;other metabolic processes,cytosol,other molecular function,56752,NA,Aldh9a1,Carnitine synthesis,Tryptophan metabolism
A0A5F8MPL9,-0.13404925732436013,-1.0973694039573685,20.81041238293309,-0.9332611299197732,0.3630276535429332,0.8057246786133974,0.6662564685164468,-5.4008970609326825,Dedicator of cytokinesis protein 9 OS=Mus musculus OX=10090 GN=Dock9 PE=1 SV=1,0,67.749,5,8,45,8,2055,235.2,7.25,signal transduction,NA,enzyme regulator activity,105445,ENSMUSG00000025558,Dock9,NA,NA
